name,len_0,len_1,ot_M.ot_C.0.0,ot_M.ot_C.0.3,ot_M.ot_C.0.5,ot_M.ot_C.0.7,ot_M.ot_C.1.0,ot_M.masked_length_awarded_C.0.0,ot_M.masked_length_awarded_C.0.3,ot_M.masked_length_awarded_C.0.5,ot_M.masked_length_awarded_C.0.7,ot_M.masked_length_awarded_C.1.0,ot_M.dtw_C.0.0,ot_M.dtw_C.0.3,ot_M.dtw_C.0.5,ot_M.dtw_C.0.7,ot_M.dtw_C.1.0,masked_length_awarded_M.ot_C.0.0,masked_length_awarded_M.ot_C.0.3,masked_length_awarded_M.ot_C.0.5,masked_length_awarded_M.ot_C.0.7,masked_length_awarded_M.ot_C.1.0,masked_length_awarded_M.masked_length_awarded_C.0.0,masked_length_awarded_M.masked_length_awarded_C.0.3,masked_length_awarded_M.masked_length_awarded_C.0.5,masked_length_awarded_M.masked_length_awarded_C.0.7,masked_length_awarded_M.masked_length_awarded_C.1.0,masked_length_awarded_M.dtw_C.0.0,masked_length_awarded_M.dtw_C.0.3,masked_length_awarded_M.dtw_C.0.5,masked_length_awarded_M.dtw_C.0.7,masked_length_awarded_M.dtw_C.1.0,dtw_M.ot_C.0.0,dtw_M.ot_C.0.3,dtw_M.ot_C.0.5,dtw_M.ot_C.0.7,dtw_M.ot_C.1.0,dtw_M.masked_length_awarded_C.0.0,dtw_M.masked_length_awarded_C.0.3,dtw_M.masked_length_awarded_C.0.5,dtw_M.masked_length_awarded_C.0.7,dtw_M.masked_length_awarded_C.1.0,dtw_M.dtw_C.0.0,dtw_M.dtw_C.0.3,dtw_M.dtw_C.0.5,dtw_M.dtw_C.0.7,dtw_M.dtw_C.1.0
hem_hemopi,582,522,0.13775287244447865,0.09862248277166506,0.07198615037736372,0.04493457731851333,0.002984046736927135,0.13775287244447865,0.09767998562472306,0.07071088648393396,0.04347199655471564,0.001264320336225836,0.13775287244447865,0.09910328983589803,0.07288333084709685,0.04631963543797235,0.0051398909500940315,0.12291325519478932,0.09109532499618318,0.06915853108032721,0.045941940043567345,0.002984046736927135,0.12291325519478932,0.08905898567950973,0.06639445829186291,0.04341871082605419,0.001264320336225836,0.12291325519478932,0.0917931046780932,0.07038181546534127,0.04696979851612293,0.0051398909500940315,0.13038639055083862,0.09291651990812767,0.06774158698019028,0.04229494712960342,0.002984046736927135,0.13038639055083862,0.09213813869011249,0.06654967943502278,0.04080610869937184,0.001264320336225836,0.13038639055083862,0.09330916121286753,0.06848338505881064,0.04350375195039239,0.0051398909500940315
hiv_apv,234,351,0.04718616572948778,0.035259186516390734,0.027150047336199704,0.018864398341503483,0.005653590755104524,0.04718616572948778,0.03477314700702633,0.026384888701843006,0.017875809610972127,0.004480968590028695,0.04718616572948778,0.03738910390491116,0.02982805414403443,0.021659229405819165,0.007430685395407258,0.07289927411294053,0.05334932104339085,0.040152352264094075,0.026767855804041864,0.005653590755104524,0.07289927411294053,0.05280535877826736,0.03930500517833492,0.025675857691349748,0.004480968590028695,0.07289927411294053,0.055662870435139886,0.04306546411234812,0.029805433608631828,0.007430685395407258,0.19414264426320324,0.1444206148466236,0.10570192838653615,0.06654429677360106,0.005653590755104524,0.19414264426320324,0.14393683383950245,0.10489330672394498,0.0654436936765235,0.004480968590028695,0.19414264426320324,0.14113431678899607,0.10490277705100895,0.06771567185035288,0.007430685395407258
hiv_bevirimat,112,43,0.2561900096790345,0.18773970762448355,0.14175991726324783,0.09530167466113297,0.018435203970062528,0.2561900096790345,0.195792357700682,0.15467710120373837,0.11184175303305331,0.03735727121645993,0.2561900096790345,0.19337031880815836,0.15070390844317985,0.10657092750700389,0.026249106636538146,0.33029721280030805,0.23987808469578972,0.17935985191349418,0.11796677171112202,0.018435203970062528,0.33029721280030805,0.24748483373756555,0.1917213310052284,0.134335848200236,0.03735727121645993,0.33029721280030805,0.24521669433838367,0.1876676454896812,0.12894349958557302,0.026249106636538146,0.3102943099292583,0.22775284138364968,0.17199953021715036,0.11483022094812091,0.018435203970062528,0.3102943099292583,0.2373654076016309,0.18684255721821108,0.13326319179012022,0.03735727121645993,0.3102943099292583,0.23192744022173856,0.17886951942481788,0.12498565751836894,0.026249106636538146
hiv_idv,311,324,0.04655715270987215,0.03406555597970907,0.025510090645251754,0.016817462763408585,0.003237293013231132,0.04655715270987215,0.0338504005226969,0.02526398195752931,0.01660265492640319,0.0031615506783030573,0.04655715270987215,0.03810165925127697,0.03137299110656637,0.02403682870115821,0.010675987584732248,0.07156303943052317,0.051699892619421456,0.03818585731369079,0.024499538646164675,0.003237293013231132,0.07156303943052317,0.051462921179510256,0.037854289949361256,0.024178233575628393,0.0031615506783030573,0.07156303943052317,0.05588688577188129,0.04420509366329,0.0318743306811678,0.010675987584732248,0.24125443654245077,0.17739448597380472,0.1287538234854644,0.079492542436538,0.003237293013231132,0.24125443654245077,0.17750936062224348,0.12855832109174306,0.07912417995150464,0.0031615506783030573,0.24125443654245077,0.17553904049190674,0.13063322362988988,0.08455804175719571,0.010675987584732248
hiv_lpv,228,188,0.047081254350642476,0.034322139013337416,0.02568107683870792,0.016922131488723395,0.003264413625326963,0.047081254350642476,0.0338874659378188,0.025014824028862164,0.016073257281882112,0.002191694863763744,0.047081254350642476,0.03706114234867408,0.029362259993020733,0.021075191910955735,0.0057131811100346545,0.07486265831770633,0.053851713261501837,0.03970365439698882,0.025373232972205437,0.003264413625326963,0.07486265831770633,0.05335479903770317,0.03894909088957691,0.024471683321320728,0.002191694863763744,0.07486265831770633,0.056780969133841445,0.04361928155393165,0.029760156418386752,0.0057131811100346545,0.21155300474543487,0.15600061884616676,0.1132116556339099,0.07004610686488671,0.003264413625326963,0.21155300474543487,0.15556874278577015,0.1126346696787819,0.06907761318125753,0.002191694863763744,0.21155300474543487,0.1528460420975669,0.11287902604188038,0.07170980944671364,0.0057131811100346545
hiv_nfv,403,249,0.05120683631185874,0.038371800684429413,0.029446929636974185,0.020292048567888465,0.005790105829506408,0.05120683631185874,0.03784461258875423,0.028577964004029423,0.019119571858139325,0.004369801154018791,0.05120683631185874,0.04076878643422968,0.03293534265387454,0.02453528147308637,0.01020263255728693,0.07508001922969765,0.055160649000654774,0.04146946908057652,0.02756069364019123,0.005790105829506408,0.07508001922969765,0.054617057127857846,0.040605409565155286,0.026356418693505707,0.004369801154018791,0.07508001922969765,0.05772723230681744,0.045239378952412056,0.03209932018461479,0.01020263255728693,0.1810825251173575,0.13380802491266913,0.0982913609633589,0.06210961414925129,0.005790105829506408,0.1810825251173575,0.13331108912511394,0.09742752528803617,0.06090565325941787,0.004369801154018791,0.1810825251173575,0.13227992578330744,0.09905317394448347,0.06502188377650582,0.01020263255728693
hiv_protease,798,149,0.2422930691217993,0.17319176031910205,0.12698547966316323,0.08052713208481259,0.007944568664017866,0.2422930691217993,0.1747318736926596,0.12955696012938298,0.08411330757725131,0.01225071684653774,0.2422930691217993,0.17646264119063035,0.13243071350244998,0.08802445086095134,0.016865938719861265,0.39565728060181005,0.2806769698307227,0.20393759729049768,0.126980978393784,0.007944568664017866,0.39565728060181005,0.282230248845774,0.2065220647451407,0.13059307918483531,0.01225071684653774,0.39565728060181005,0.2839070670632068,0.2092902253012846,0.13442416713922986,0.016865938719861265,0.35916783698225563,0.255258181460698,0.18589007777877406,0.11630421921539542,0.007944568664017866,0.35916783698225563,0.256918142684976,0.18866912065161837,0.12018713324089353,0.01225071684653774,0.35916783698225563,0.25810282964142234,0.19063819505992513,0.12290702960353467,0.016865938719861265
hiv_rtv,315,291,0.04361443147801958,0.03176903924685519,0.02374876132136988,0.01560219006775988,0.0028091420952445147,0.04361443147801958,0.03142119759715232,0.023230709073603337,0.014940869663615226,0.0020394736305242873,0.04361443147801958,0.034224452991566685,0.02680202660732432,0.01883362910843304,0.0047803413935793215,0.06959803390247038,0.050017186730688695,0.03686329942332189,0.023542394721868573,0.0028091420952445147,0.06959803390247038,0.04961774223749644,0.03626403802434682,0.022823205438262096,0.0020394736305242873,0.06959803390247038,0.05265759260836449,0.0400879434054638,0.026929067087401743,0.0047803413935793215,0.19371087737083825,0.1425872065290858,0.10345922784611747,0.06396284680482306,0.0028091420952445147,0.19371087737083825,0.14243198517708763,0.10295125333672826,0.06313306882811745,0.0020394736305242873,0.19371087737083825,0.1399684442620541,0.10328154354391589,0.06562291312804583,0.0047803413935793215
hiv_sqv,253,385,0.0503736287623755,0.03681923064516855,0.02762389869699773,0.018268550544447364,0.003575841807710254,0.0503736287623755,0.03651629159366122,0.027145704043415958,0.017662926830555554,0.0029374206095500698,0.0503736287623755,0.03975033521120092,0.03163515039215645,0.022969995334862145,0.007818527360087188,0.0760517505691824,0.05488794870651412,0.04060278037429026,0.026132143902972832,0.003575841807710254,0.0760517505691824,0.05453144834052244,0.040045776472598736,0.025444636133042202,0.0029374206095500698,0.0760517505691824,0.05796406457097368,0.04484049069070745,0.03105943178625526,0.007818527360087188,0.19673245482750557,0.14520933250327855,0.10593024375722686,0.06588541212430454,0.003575841807710254,0.19673245482750557,0.1449786337663319,0.10543577549572575,0.06511590405043415,0.0029374206095500698,0.19673245482750557,0.1428684469099097,0.10604918297626365,0.06845931627630353,0.007818527360087188
hiv_v3,1151,200,0.2666929291652243,0.20785293623593012,0.16760977543916322,0.12595562461018664,0.052261522238148984,0.2666929291652243,0.2178525706356285,0.18383190029952337,0.14730926070191705,0.07859154708046447,0.2666929291652243,0.20787324499863902,0.16785976094580327,0.12685716209330714,0.06001048413483439,0.3206548574549671,0.24572989544625135,0.19481337104697374,0.14235381428228253,0.052261522238148984,0.3206548574549671,0.25563478299768194,0.21083210439769015,0.16366180921201243,0.07859154708046447,0.3206548574549671,0.24567258737131736,0.19484519293545338,0.14302578787955436,0.06001048413483439,0.24890934026467362,0.19749883881487057,0.16000457372248658,0.11981228814856187,0.052261522238148984,0.24890934026467362,0.20689603643175705,0.1742523970814946,0.13924562836048887,0.07859154708046447,0.24890934026467362,0.19490079072529268,0.15819525229617268,0.12076849905355116,0.06001048413483439
isp_il10pred,848,394,0.20267258914675917,0.14761153042613304,0.11055581199516508,0.07304919729604338,0.014769254862528936,0.20267258914675917,0.15136194631994326,0.11700370597991813,0.08239772854184384,0.028387522121396523,0.20267258914675917,0.14787162678782922,0.11070651591938288,0.07283243569760967,0.012983134514056974,0.31371244305047163,0.2257203851207249,0.1667742150861891,0.10731716114240987,0.014769254862528936,0.31371244305047163,0.22948632478754563,0.17319444822281846,0.11658475938052555,0.028387522121396523,0.31371244305047163,0.22648030928712626,0.16789587634415964,0.10815974422132574,0.012983134514056974,0.23590658136363757,0.17065309731126357,0.12695892607464218,0.08299061264061453,0.014769254862528936,0.23590658136363757,0.1745578114709506,0.13354860860568146,0.09235157319355321,0.028387522121396523,0.23590658136363757,0.1705408301052291,0.12655962712160976,0.08222734732264347,0.012983134514056974
nep_neuropipred,875,875,0.17995075245528608,0.1278828903408441,0.09259358465500203,0.05688823176395641,0.0019384034984145232,0.17995075245528608,0.1275700932847341,0.09218994184774096,0.05646624311920883,0.0013856192631047357,0.17995075245528608,0.1288255852545929,0.09364614999623688,0.05797804946893438,0.0026679867528262772,0.09815782669878192,0.08343727827178218,0.0719480203087092,0.053978745064263076,0.0019384034984145232,0.09815782669878192,0.07632471875240836,0.06154729187157161,0.046212115229054,0.0013856192631047357,0.09815782669878192,0.09413063656198686,0.08724553808139132,0.06025892249154232,0.0026679867528262772,0.19577448750941695,0.13823380361748028,0.09973529107275744,0.06104363909113534,0.0019384034984145232,0.19577448750941695,0.13793286632491134,0.0993082940721873,0.06054561180632148,0.0013856192631047357,0.19577448750941695,0.13867537681237002,0.10033236755256308,0.06174132263729337,0.0026679867528262772
neuropeptide,2425,2425,0.1194820115049372,0.08528573979886483,0.062026011212946125,0.03843817584619186,0.0017921553182706216,0.1194820115049372,0.084562339996239,0.06110247542095092,0.037441587314343,0.0008159777907053547,0.1194820115049372,0.08518782333327427,0.06170396452452759,0.03794950053607726,0.0011064212724090335,0.06154012473370205,0.05396877903118762,0.04740121608871815,0.03548488846063431,0.0017921553182706216,0.06154012473370205,0.04656961105019521,0.036478424198136294,0.026242402564937088,0.0008159777907053547,0.06154012473370205,0.05739763454656095,0.05239058806457381,0.03655671511098665,0.0011064212724090335,0.11068741711124969,0.07860535478254287,0.0570567780208693,0.0353565640217987,0.0017921553182706216,0.11068741711124969,0.07801415293792519,0.05615019287392472,0.03425728588719463,0.0008159777907053547,0.11068741711124969,0.07822444747651748,0.05648237098346034,0.03462749286180708,0.0011064212724090335
pip_pipel,2395,833,0.22462853843466152,0.15937777988199053,0.11569828183492917,0.07169669156720336,0.003305850924139616,0.22462853843466152,0.16044735531985332,0.11742631920886684,0.07403814985870096,0.006399864558005116,0.22462853843466152,0.161171930288269,0.11855533582429272,0.07543476755662386,0.007271757684135821,0.3305234771409835,0.23391573121074813,0.169301705505832,0.10422212328447233,0.003305850924139616,0.3305234771409835,0.23507809246870714,0.1712269081364563,0.10685909257741302,0.006399864558005116,0.3305234771409835,0.2361174742878895,0.1728667150201969,0.1088652507120592,0.007271757684135821,0.3007967480752857,0.2126363061645933,0.15373945849020895,0.09458820829248515,0.003305850924139616,0.3007967480752857,0.2137098767798782,0.15548860227300287,0.09695502942207156,0.006399864558005116,0.3007967480752857,0.2142224394696635,0.15625024348927133,0.09784689753076953,0.007271757684135821
quorum_sensing,214,218,0.2823247753600294,0.20904941253190462,0.1580172557375841,0.10552665948417786,0.022251824161802373,0.2823247753600294,0.20919076614845497,0.15673643472688348,0.10208216430803228,0.015089162297919496,0.2823247753600294,0.22596853071546988,0.18408284760378982,0.14011848321929568,0.06990403635820348,0.13649114187858497,0.11261281718969803,0.09440715391266088,0.07015886501856737,0.022251824161802373,0.13649114187858497,0.11411472063204739,0.09598703866727894,0.06726842249150203,0.015089162297919496,0.13649114187858497,0.12979419206483997,0.12229397531236981,0.10500573119832653,0.06990403635820348,0.3083250908923418,0.22513046369740738,0.16883217631675262,0.11149468758432089,0.022251824161802373,0.3083250908923418,0.2240561624190063,0.1663200854911307,0.10721202466437012,0.015089162297919496,0.3083250908923418,0.24023159418604473,0.19344205496877986,0.14571028793758517,0.06990403635820348
tce_zhao,167,36,0.3687193624954884,0.26748788751968633,0.1996563923554323,0.13133834775758274,0.020307423119116118,0.3687193624954884,0.2709151352864549,0.2054307387882624,0.13903889661857208,0.021130576823073486,0.3687193624954884,0.2701917327369661,0.20410996161271294,0.13722462289542192,0.019507666894126578,0.49492137847178336,0.3561719726690234,0.26337543145791975,0.16985955072347533,0.020307423119116118,0.49492137847178336,0.35952812218293395,0.26885986587321414,0.17731089265912997,0.021130576823073486,0.49492137847178336,0.35870990750286547,0.2675638907368731,0.17550565825439768,0.019507666894126578,0.46188995731294313,0.33348794523470227,0.24774559703109353,0.16132420095947791,0.020307423119116118,0.46188995731294313,0.33698897028735314,0.2534182480900799,0.16819883276194567,0.021130576823073486,0.46188995731294313,0.33559334589954226,0.25105357257786176,0.1649449346932592,0.019507666894126578
toxic,1932,1932,0.31650649911352624,0.22409801367658916,0.16212129500748718,0.0996614439424368,0.003706294943047018,0.31650649911352624,0.22562781535720963,0.16353032313594212,0.10057873868164123,0.003044261680867779,0.31650649911352624,0.2261516487730283,0.1649609277293026,0.10293320078841108,0.005881008846387445,0.3266622902620344,0.23446468047461821,0.17266408791970167,0.1099196549078462,0.003706294943047018,0.3266622902620344,0.2427742836375171,0.18598276977457226,0.12244066733960665,0.003044261680867779,0.3266622902620344,0.2388204573550193,0.17970850032065785,0.11835855180156944,0.005881008846387445,0.3962129903989685,0.27936437136425674,0.20128371984707766,0.12297423962521348,0.003706294943047018,0.3962129903989685,0.28019696467418426,0.20226425179714896,0.1237671924242615,0.003044261680867779,0.3962129903989685,0.2808585439936173,0.20355749066949527,0.12575677392878826,0.005881008846387445
toxic_PLPTP,5375,2138,0.2941390392894472,0.20939226958782325,0.15238634198143916,0.09491526572215167,0.02068669612084436,0.2941390392894472,0.21042430932542766,0.1533837110490034,0.0958553791176554,0.04589062175708129,0.2941390392894472,0.20984563992855107,0.15256983871067462,0.09437399618750572,0.02658853346349553,0.27922737284713023,0.20371104157109882,0.1530783077396176,0.10104165017535235,0.02068669612084436,0.27922737284713023,0.21473896533939524,0.17038511028005307,0.11509829715618997,0.04589062175708129,0.27922737284713023,0.20614890996166313,0.157189029702032,0.10567249181377938,0.02658853346349553,0.32537866955062716,0.23063009850174207,0.1672118681382005,0.10381699936779894,0.02068669612084436,0.32537866955062716,0.23118471485853337,0.16787858234221237,0.104320169145764,0.04589062175708129,0.32537866955062716,0.23049849373245002,0.16664228423488217,0.10261067672668933,0.02658853346349553
tumor_t_cell_antigens,393,592,0.1324285298579413,0.1016785105065219,0.08073892162713059,0.059133455778262144,0.024107586508186233,0.1324285298579413,0.1271856950838523,0.12350913638163694,0.11946380490262742,0.11147096905959825,0.1324285298579413,0.10882101103230683,0.09259570650019094,0.07593587177941179,0.0483073937868127,0.22456913110440713,0.16643581352142925,0.12728821665960016,0.0875157152881076,0.024107586508186233,0.22456913110440713,0.19181233265776487,0.16981925064945605,0.14755472197943287,0.11147096905959825,0.22456913110440713,0.17364810341245815,0.13937087597043185,0.10423607581550022,0.0483073937868127,0.09781267663882379,0.07734845692047572,0.06316043455029954,0.04842376585007119,0.024107586508186233,0.09781267663882379,0.10298148123626136,0.10617092741966808,0.10904550863309412,0.11147096905959825,0.09781267663882379,0.08412028069077586,0.0746225034706639,0.06472847629540146,0.0483073937868127
umami,302,140,0.12369711006609005,0.09343798945715073,0.07087865800156445,0.046987777334129996,0.007818211712422635,0.12369711006609005,0.09248922428301563,0.07082668003228249,0.04831699190967452,0.011575765375430423,0.12369711006609005,0.10661245493867172,0.09330046134387995,0.0787854732155886,0.05353289383999163,0.12506243657797325,0.10154028247050219,0.08449267531316558,0.06153539761810055,0.007818211712422635,0.12506243657797325,0.0967423355385353,0.07770293911195353,0.057887361124456894,0.011575765375430423,0.12506243657797325,0.11143847094137915,0.10177415584230252,0.08988200752662667,0.05353289383999163,0.08216819132924028,0.061804216299473184,0.04737253702533676,0.03237293233614605,0.007818211712422635,0.08216819132924028,0.062031194464013104,0.04831768496540591,0.03428353692386743,0.011575765375430423,0.08216819132924028,0.07480434195856095,0.06940605004125217,0.06369036370362077,0.05353289383999163
