,dataset,metric,mean,std,cv
101,anticancer_alternative_subsampled,density,0.9923500000000004,0.0004974937185533105,0.0005013288845198875
102,anticancer_alternative_subsampled,clsCoef,0.7045599999999999,0.006192447012288444,0.008789098177995409
103,anticancer_alternative_subsampled,C1,2e-05,0.00014,6.999999999999999
104,anticancer_alternative_subsampled,C2,0.00020000000000000004,0.00044721359549995795,2.2360679774997894
105,anticancer_main_subsampled,T1,0.7736900000000001,0.008948402091993863,0.011565875340244622
106,anticancer_main_subsampled,LSC,0.9958199999999999,0.0003841874542459713,0.0003858000986583633
107,anticancer_main_subsampled,density,0.9933599999999998,0.0005003998401278727,0.000503744704968866
108,anticancer_main_subsampled,clsCoef,0.6402100000000001,0.008383668648032323,0.01309518540483954
109,anticancer_main_subsampled,C1,0.0,0.0,
110,anticancer_main_subsampled,C2,0.00021,0.0004073082370883259,1.939563033753933
111,antidiabetic_subsampled,T1,0.9928500000000001,0.0032752862470324666,0.0032988731903434215
112,antidiabetic_subsampled,LSC,0.99493,0.0002551470164434617,0.0002564472037665582
113,antidiabetic_subsampled,density,0.9999899999999999,9.949874371066208e-05,9.949973870804916e-05
114,antidiabetic_subsampled,clsCoef,0.9795699999999999,0.006332858754148877,0.006464937425757095
115,antidiabetic_subsampled,C1,0.0004000000000000001,0.0006782329983125268,1.6955824957813166
116,antidiabetic_subsampled,C2,0.0012200000000000002,0.0016345029825607538,1.3397565430825848
117,antifungal_subsampled,T1,0.8979500000000001,0.004443815927780992,0.004948845623677255
118,antifungal_subsampled,LSC,0.9980000000000001,1.1102230246251565e-16,1.1124479204660886e-16
119,antifungal_subsampled,density,0.9864799999999999,0.0006554387843269581,0.0006644217666115463
120,antifungal_subsampled,clsCoef,0.7460999999999999,0.004611941023040086,0.006181397966814216
121,antifungal_subsampled,C1,0.0,0.0,
122,antifungal_subsampled,C2,0.00013000000000000002,0.0003363034344160047,2.5869494955077283
123,antimalarial_alternative_subsampled,T1,0.9386800000000001,0.006340157726744622,0.006754333454153302
124,antimalarial_alternative_subsampled,LSC,0.9896300000000001,0.001073824939177705,0.0010850771896342116
